"alt_texts","annotation_id","annotator","created_at","date","id","lead_time","like_count","links","name","referenced_post_id","referenced_post_type","referenced_post_url","referenced_username","reply_count","repost_count","sentiment","text","updated_at","url","username" 
"[]",738,"1","2024-12-26T16:29:28.109167Z","2024-12-06 21:56:51.588","3lco6fu5mwc2k",4.065,160,"['https://youtu.be/p3azo-YHSiA']","Eric Coquerel","","","","",10,46,"vie politique","🟥 J'étais l'invité de l'interview de Margot Haddad sur LCI.

A retrouver en intégralité sur YouTube ⤵️ 

youtu.be/p3azo-YHSiA","2024-12-26T16:33:56.089424Z","https://bsky.app/profile/ericcoquerel.bsky.social/post/3lco6fu5mwc2k","ericcoquerel.bsky.social"
"['Pour Sama Journal d’une mère syrienne meilleur documentaire festival de Cannes. ']",739,"1","2024-12-26T16:29:33.508383Z","2024-12-06 21:25:54.880","3lco4ojhfjc2s",4.481,313,"[]","Sandrine Rousseau","","","","",31,53,"international","Bachar El Assad est en train de tomber.
Incroyable.
Soutien et pensée au peuple
Syrien. 
L’occasion de se souvenir de ce film inoui sur la bataille d’Alep.","2024-12-26T16:29:33.508383Z","https://bsky.app/profile/sandrousseau.bsky.social/post/3lco4ojhfjc2s","sandrousseau.bsky.social"
"[]",740,"1","2024-12-27T08:50:28.928306Z","2024-12-06 21:09:16.288","3lco3qr4r222s",11.071,1924,"[]","Sandrine Rousseau","","","","",86,323,"vie politique","Quand tu envisages mieux de gouverner avec Retailleau qu’avec LFI tu fais partie du problème.","2024-12-27T08:50:28.928306Z","https://bsky.app/profile/sandrousseau.bsky.social/post/3lco3qr4r222s","sandrousseau.bsky.social"
"[]",741,"1","2024-12-27T08:51:06.044679Z","2024-12-06 16:34:59.876","3lcnmgd2w722s",36.745,340,"['https://www.francetvinfo.fr/politique/gouvernement-de-michel-barnier/nouveau-gouvernement-il-faut-un-gouvernement-du-nfp-et-que-nous-ne-fassions-pas-de-49-3-prone-sandrine-rousseau_6939902.html']","Sandrine Rousseau","","","","",32,48,"{""choices"":[""institutions"",""vie politique""]}","Gouvernement NFP, puisque nous sommes la 1ere force politique à l’assemblée.
Mais pour sortir de la crise, nous devons nous engager à ne pas passer en force et donc pas de 49.3.
Tel est le deal qui nous permettrait d’apercevoir une sortie de crise. 

www.francetvinfo.fr/politique/go...","2024-12-27T08:51:06.044679Z","https://bsky.app/profile/sandrousseau.bsky.social/post/3lcnmgd2w722s","sandrousseau.bsky.social"
"['']",742,"1","2024-12-27T08:51:12.669474Z","2024-12-06 12:36:36.657","3lcn742hrk22s",6.248,118,"[]","Eric Coquerel","","","","",10,44,"vie politique","Retrouvez moi ce vendredi 6 décembre à 20h sur LCI.","2024-12-27T08:51:12.669474Z","https://bsky.app/profile/ericcoquerel.bsky.social/post/3lcn742hrk22s","ericcoquerel.bsky.social"
"[]",743,"1","2024-12-27T08:51:15.587387Z","2024-12-06 11:41:04.996","3lcn3yr53p22z",2.539,245,"[]","Sandrine Rousseau","3lcmsqmthbk2p","quoted","https://bsky.app/profile/tetu.bsky.social/post/3lcmsqmthbk2p","tetu.bsky.social",8,22,"autre","Absolument.","2024-12-27T08:51:15.587387Z","https://bsky.app/profile/sandrousseau.bsky.social/post/3lcn3yr53p22z","sandrousseau.bsky.social"
"[]",744,"1","2024-12-27T08:51:20.928388Z","2024-12-06 10:57:48.835","3lcmzlfajak2b",4.971,130,"['https://youtu.be/QQOtItDwFO4']","Eric Coquerel","","","","",9,45,"vie politique","🟥 Hier soir j'étais l'invité d'un débat BFM 

Retrouvez mes passages face à Jérôme Guedj, Natacha Polony et Cécile Duflot ⤵️ 

youtu.be/QQOtItDwFO4","2024-12-27T08:51:20.928388Z","https://bsky.app/profile/ericcoquerel.bsky.social/post/3lcmzlfajak2b","ericcoquerel.bsky.social"
"['']",745,"1","2024-12-27T08:51:38.531166Z","2024-12-06 10:48:36.658","3lcmz2wnhts2z",17.223,353,"[]","Sandrine Rousseau","","","","",28,62,"social","Autour de Notre Dame et à l’approche de sa fastueuse célébration, nous, députés du NFP de Paris, demandons à ce que les 200 jeunes réfugiés qui dorment à proximité du Pont Marie puissent être dignement hébergés. C’est la moindre des choses.","2024-12-27T08:51:38.531166Z","https://bsky.app/profile/sandrousseau.bsky.social/post/3lcmz2wnhts2z","sandrousseau.bsky.social"
"['']",746,"1","2024-12-27T08:51:42.124876Z","2024-12-06 08:32:07.662","3lcmrguz6g22b",3.235,543,"[]","Eric Coquerel","","","","",45,215,"autre","Il est encore temps de revenir à la raison.","2024-12-27T08:51:42.124876Z","https://bsky.app/profile/ericcoquerel.bsky.social/post/3lcmrguz6g22b","ericcoquerel.bsky.social"
"[]",747,"1","2024-12-27T08:51:49.281811Z","2024-12-06 08:25:43.402","3lcmr3gkgkk2z",6.792,699,"[]","Sandrine Rousseau","","","","",56,90,"vie politique","Et à nos ami·es socialistes : ne vous perdez pas. 

Nous avons besoin de tout le monde pour construire l’alternative à gauche.","2024-12-27T08:51:49.281811Z","https://bsky.app/profile/sandrousseau.bsky.social/post/3lcmr3gkgkk2z","sandrousseau.bsky.social"
"[]",748,"1","2024-12-27T08:51:57.072273Z","2024-12-06 08:23:18.190","3lcmqx42uyc2z",7.429,620,"[]","Sandrine Rousseau","","","","",34,72,"vie politique","Je salue les écologistes qui reviennent sur le périmètre nfp et qui oublient le front républicain, l’arc ou je ne sais pas quoi d’autre.

Très bonne nouvelle.","2024-12-27T08:51:57.072273Z","https://bsky.app/profile/sandrousseau.bsky.social/post/3lcmqx42uyc2z","sandrousseau.bsky.social"
"[]",749,"1","2024-12-27T08:52:11.526967Z","2024-12-05 21:56:15.393","3lclnvu6ac22z",14.071,419,"[]","Sandrine Rousseau","","","","",35,21,"vie politique","« La France ne le mérite pas » a dit Brigitte Macron. 

Je vous trouve ingrats sur ce réseau.","2024-12-27T08:52:11.526967Z","https://bsky.app/profile/sandrousseau.bsky.social/post/3lclnvu6ac22z","sandrousseau.bsky.social"
"[]",750,"1","2024-12-27T08:52:16.469277Z","2024-12-05 17:42:07.079","3lcl7pganms2z",4.566,523,"[]","Sandrine Rousseau","3lcl7nts3mc2r","quoted","https://bsky.app/profile/ilangabet.bsky.social/post/3lcl7nts3mc2r","ilangabet.bsky.social",19,38,"autre","« Oui mais Melenchon »","2024-12-27T08:52:16.469277Z","https://bsky.app/profile/sandrousseau.bsky.social/post/3lcl7pganms2z","sandrousseau.bsky.social"
"['', '', '', '']",751,"1","2024-12-27T08:53:05.489166Z","2024-12-05 17:31:46.469","3lcl74wfb3c2y",48.627,103,"[]","Eric Coquerel","","","","",0,18,"{""choices"":[""social"",""vie politique""]}","✊Mobilisation réussie de la fonction publique.

Accueil enthousiaste dans la rue de la censure du gvt Barnier.

Cette censure populaire n’entend pas que nous en restions là ni que nous abandonnions l’idée de gouverner sur le programme de rupture du NFP. Donc de battre définitivement le macronisme.","2024-12-27T08:53:05.489166Z","https://bsky.app/profile/ericcoquerel.bsky.social/post/3lcl74wfb3c2y","ericcoquerel.bsky.social"
"['']",752,"1","2024-12-27T08:53:07.719790Z","2024-12-05 17:00:28.471","3lcl5exfapc2y",1.854,132,"[]","Eric Coquerel","","","","",10,31,"vie politique","Retrouvez moi dès 20h30 sur BFM ce jeudi 5 décembre.","2024-12-27T08:53:07.719790Z","https://bsky.app/profile/ericcoquerel.bsky.social/post/3lcl5exfapc2y","ericcoquerel.bsky.social"
"[]",753,"1","2024-12-27T08:53:13.142050Z","2024-12-05 16:10:57.979","3lcl2mgixns2z",4.977,3,"[]","Sandrine Rousseau","3lcl2idjgqs2y","replied_to","https://bsky.app/profile/alixb.bsky.social/post/3lcl2idjgqs2y","alixb.bsky.social",0,0,"autre","J’interviens au sujet de mon livre « ce qui nous porte » ed du Seuil à 19h à Nantes à la libraire les Bien-Aimé·es.","2024-12-27T08:53:13.142050Z","https://bsky.app/profile/sandrousseau.bsky.social/post/3lcl2mgixns2z","sandrousseau.bsky.social"
"['']",754,"1","2024-12-27T08:53:14.763451Z","2024-12-05 15:55:40.285","3lckzr3d64c2z",1.251,86,"[]","Sandrine Rousseau","","","","",7,7,"autre","À tout à l’heure ! 
#Nantes","2024-12-27T08:53:14.763451Z","https://bsky.app/profile/sandrousseau.bsky.social/post/3lckzr3d64c2z","sandrousseau.bsky.social"
"['']",755,"1","2024-12-27T08:53:32.797493Z","2024-12-05 13:29:03.113","3lckrkvour22o",17.648,512,"[]","Eric Coquerel","","","","",77,169,"vie politique","Qu’on me rassure c’est un fake 
@cecileduflot.bsky.social ? Tu appelles à une coalition avec ceux qui refusent l’abrogation de la réforme des retraites et toute taxation des ultra riches, baissent les investissements en matière écologique comme l’aide au développement, mais en excluant LFI ?","2024-12-27T08:53:32.797493Z","https://bsky.app/profile/ericcoquerel.bsky.social/post/3lckrkvour22o","ericcoquerel.bsky.social"
"[]",756,"1","2024-12-27T08:53:40.703318Z","2024-12-05 12:49:33.725","3lckpec2sec2z",7.544,685,"[]","Sandrine Rousseau","","","","",54,106,"vie politique","Le Nouveau Front Populaire c'est un programme, un projet, une rupture d'avec l'économie libérale et destructrice. C'est ce que nous voulons et c'est ce pourquoi nous avons été élus. 
Soyons à la hauteur. 
#NouveauFrontPopulaire","2024-12-27T08:53:40.703318Z","https://bsky.app/profile/sandrousseau.bsky.social/post/3lckpec2sec2z","sandrousseau.bsky.social"
"[]",757,"1","2024-12-27T08:53:54.351110Z","2024-12-05 08:12:01.336","3lck7tz47q22y",13.269,91,"['https://youtube.com/live/nl1ZprH87Hc']","Eric Coquerel","","","","",2,38,"{""choices"":[""économie"",""institutions""]}","🔴🔔 En direct - Commission d’enquête sur les déficits et les prévisions budgétaires en 2023-2024, en commission des Finances.

Suivez l'audition de Jérôme Fournel, ancien directeur général des finances publiques  ▶️ youtube.com/live/nl1ZprH...","2024-12-27T08:53:54.351110Z","https://bsky.app/profile/ericcoquerel.bsky.social/post/3lck7tz47q22y","ericcoquerel.bsky.social"
"[]",758,"1","2024-12-27T08:54:14.266491Z","2024-12-05 08:06:14.276","3lck7jo4qxs2z",19.532,907,"[]","Sandrine Rousseau","","","","",26,188,"économie","Que les « Mozart de la finance » viennent aujourd’hui expliquer que seule leur ligne est la bonne, après que l’on ait découvert 60 milliards de déficit. 
Que cela soit relayé sans s’encombrer de nuance dit combien les tenants de la politique de classe veulent en fait juste garder le pouvoir.","2024-12-27T08:54:14.266491Z","https://bsky.app/profile/sandrousseau.bsky.social/post/3lck7jo4qxs2z","sandrousseau.bsky.social"
"[]",759,"1","2024-12-27T08:54:23.867583Z","2024-12-04 21:21:37.518","3lcj3iz3ric2z",9.226,611,"[]","Sandrine Rousseau","","","","",16,46,"vie politique","En responsabilité, je salue la censure du gouvernement Barnier qui n'était que la poursuite du macronisme, lequel a été massivement désavoué dans les urnes.
#Censure","2024-12-27T08:54:23.867583Z","https://bsky.app/profile/sandrousseau.bsky.social/post/3lcj3iz3ric2z","sandrousseau.bsky.social"
"[]",760,"1","2024-12-27T08:54:29.751434Z","2024-12-04 21:18:14.680","3lcj3cxnnis2z",5.516,11,"[]","Sandrine Rousseau","3lcj3b3yvgc2x","replied_to","https://bsky.app/profile/psy-lyon.bsky.social/post/3lcj3b3yvgc2x","psy-lyon.bsky.social",5,0,"autre","Non c’est du non cumul dans le temps.","2024-12-27T08:54:29.751434Z","https://bsky.app/profile/sandrousseau.bsky.social/post/3lcj3cxnnis2z","sandrousseau.bsky.social"
"[]",761,"1","2024-12-27T08:54:36.552489Z","2024-12-04 20:48:13.248","3lciznbodk22z",6.433,704,"[]","Sandrine Rousseau","","","","",38,48,"vie politique","Michel Barnier a fait son premier vote à l’assemblée en 1972, qu’il parte aujourd’hui parce qu’il incarne un monde dépassé est dans la logique des choses.","2024-12-27T08:54:36.552489Z","https://bsky.app/profile/sandrousseau.bsky.social/post/3lciznbodk22z","sandrousseau.bsky.social"
"[]",762,"1","2024-12-27T08:54:57.633122Z","2024-12-04 18:13:00.660","3lciqupj75g2n+sandrousseau.bsky.social",20.741,59,"['https://www.lemonde.fr/planete/article/2024/12/04/l-office-francais-de-la-biodiversite-n-est-pas-seulement-la-police-des-papillons-et-des-petites-fleurs_6430067_3244.html']","Sandrine Rousseau","3lciqupj75g2n","reposted","https://bsky.app/profile/lemonde.fr/post/3lciqupj75g2n","lemonde.fr",4,29,"institutions","L’Office français de la biodiversité n’est pas « seulement la police des papillons et des petites fleurs »","2024-12-27T08:54:57.633122Z","https://bsky.app/profile/lemonde.fr/post/3lciqupj75g2n","sandrousseau.bsky.social"
"[]",763,"1","2024-12-27T08:55:03.234574Z","2024-12-04 17:23:52.271","3lcio7up2622b",5.212,114,"['https://youtu.be/l3hQMY7l8MY']","Eric Coquerel","","","","",7,43,"vie politique","Aujourd’hui nous votons la censure de votre gouvernement mais, plus que tout, nous sonnons le glas d’un mandat : celui du président.

Collègues, notre main n’a pas à trembler. En ce jour, ouvrons un avenir, la promesse d’une aube après le crépuscule.

▶️Mon discours de censure : youtu.be/l3hQMY7l8MY","2024-12-27T08:55:03.234574Z","https://bsky.app/profile/ericcoquerel.bsky.social/post/3lcio7up2622b","ericcoquerel.bsky.social"
"['']",764,"1","2024-12-27T08:55:05.358495Z","2024-12-04 16:44:14.393","3lcilyyxxok2z",1.679,939,"[]","Sandrine Rousseau","","","","",55,47,"autre","Go.
#Censure","2024-12-27T08:55:05.358495Z","https://bsky.app/profile/sandrousseau.bsky.social/post/3lcilyyxxok2z","sandrousseau.bsky.social"
"[]",765,"1","2024-12-27T08:55:13.551277Z","2024-12-04 15:11:41.584","3lcigtjfno22x",7.738,164,"['https://youtu.be/LhBdI1qTblo']","Eric Coquerel","","","","",8,59,"économie","🔴🗣️ « Le vrai nom de cette loi, c’est l’irresponsabilité austéritaire, quand nous avons appelé toute l’année à un projet de loi de finances rectificatif pour trouver des recettes nouvelles. »

Retrouvez mon discours pour le Projet de loi de Finances de fin de gestion pour 2024 ⬇️

youtu.be/LhBdI1qTblo","2024-12-27T08:55:13.551277Z","https://bsky.app/profile/ericcoquerel.bsky.social/post/3lcigtjfno22x","ericcoquerel.bsky.social"
"['']",766,"1","2024-12-27T08:55:21.546772Z","2024-12-04 14:05:14.799","3lcid4pcovc2r",7.619,296,"[]","Eric Coquerel","","","","",24,40,"vie politique","🗳️Je vote la #MotionDeCensure NFP contre le gouvernement et la politique économique de Michel Barnier.","2024-12-27T08:55:21.546772Z","https://bsky.app/profile/ericcoquerel.bsky.social/post/3lcid4pcovc2r","ericcoquerel.bsky.social"
"[]",767,"1","2024-12-27T08:55:23.584334Z","2024-12-04 12:10:25.794","3lci4pfgvxs2b",1.673,93,"['https://youtu.be/faKqGnoH8MI']","Eric Coquerel","","","","",5,21,"vie politique","🎥  J'étais l'invité de la matinale BFM/RMC. Retrouvez l'intégralité de mon interview 

▶️ youtu.be/faKqGnoH8MI","2024-12-27T08:55:23.584334Z","https://bsky.app/profile/ericcoquerel.bsky.social/post/3lci4pfgvxs2b","ericcoquerel.bsky.social"
"[]",768,"1","2024-12-27T08:55:31.310610Z","2024-12-04 11:29:11.596","3lci2fnuczs2z",7.34,498,"[]","Sandrine Rousseau","","","","",30,41,"vie politique","Qu’Emmanuel Macron soit au milieu du désert saoudien aujourd’hui, spécialement aujourd’hui, va me faire ma journée je crois.","2024-12-27T08:55:31.310610Z","https://bsky.app/profile/sandrousseau.bsky.social/post/3lci2fnuczs2z","sandrousseau.bsky.social"
"['']",769,"1","2024-12-27T08:55:33.481717Z","2024-12-04 11:03:02.398","3lchywveb2s2t",1.759,197,"['https://www.youtube.com/live/S_HxorM2skY?feature=shared']","Eric Coquerel","","","","",6,59,"vie politique","🔴Je défendrai notre #MotionDeCensure NFP contre la politique économique du gouvernement Barnier.

Rendez-vous vers 16h20, en direct ⤵️

www.youtube.com/live/S_HxorM...","2024-12-27T08:55:33.481717Z","https://bsky.app/profile/ericcoquerel.bsky.social/post/3lchywveb2s2t","ericcoquerel.bsky.social"
"['']",770,"1","2024-12-27T08:55:43.250475Z","2024-12-04 06:39:56.194","3lchkaghk7s2e",9.397,255,"[]","Eric Coquerel","","","","",2,75,"international","Soutien aux parlementaires sud-coréens en bute à la loi martiale qu’à voulu imposer le président conservateur Yoon Suk-yeol.

Face à un exécutif autoritaire, c’est toujours l’Assemblée qui doit avoir le dernier mot.","2024-12-27T08:55:43.250475Z","https://bsky.app/profile/ericcoquerel.bsky.social/post/3lchkaghk7s2e","ericcoquerel.bsky.social"
"['']",771,"1","2024-12-27T08:55:46.622402Z","2024-12-03 22:30:07.039","3lcgoukrpk22s",2.979,974,"[]","Sandrine Rousseau","","","","",36,138,"autre","Ajouter le déshonneur à l’échec.","2024-12-27T08:55:46.622402Z","https://bsky.app/profile/sandrousseau.bsky.social/post/3lcgoukrpk22s","sandrousseau.bsky.social"
"[]",772,"1","2024-12-27T08:55:48.443382Z","2024-12-03 20:23:49.288","3lcghsq324s2s",1.445,482,"[]","Sandrine Rousseau","","","","",33,31,"autre","« Oui mais Melenchon ».","2024-12-27T08:55:48.443382Z","https://bsky.app/profile/sandrousseau.bsky.social/post/3lcghsq324s2s","sandrousseau.bsky.social"
"['', '', '', '']",773,"1","2024-12-27T08:56:13.893153Z","2024-12-03 20:05:17.340","3lcggrlnd7s2x",25.014,177,"[]","Eric Coquerel","","","","",6,41,"{""choices"":[""économie"",""social"",""santé""]}","✊ Soutien aux chauffeurs de taxi qui se mobilisent devant l’Assemblée nationale contre les nouveaux tarifs sur les transports médicaux imposés par la Caisse Nationale d’Assurance Maladie !

Ce budget doit être battu. Une autre raison de censurer le gouvernement Barnier.","2024-12-27T08:56:13.893153Z","https://bsky.app/profile/ericcoquerel.bsky.social/post/3lcggrlnd7s2x","ericcoquerel.bsky.social"
"[]",774,"1","2024-12-27T08:56:35.456025Z","2024-12-03 20:00:22.227","3lcggis6y3s2s",21.096,497,"[]","Sandrine Rousseau","","","","",22,85,"{""choices"":[""économie"",""vie politique""]}","Barnier « si la motion de censure est adoptée il y aura de grands troubles »

La réalité « si le budget tel qu’il est entériné il y aura de grands troubles » 

Éducation, hôpital, fret, …","2024-12-27T08:56:35.456025Z","https://bsky.app/profile/sandrousseau.bsky.social/post/3lcggis6y3s2s","sandrousseau.bsky.social"
"['']",775,"1","2024-12-27T08:56:40.108601Z","2024-12-03 17:14:42.362","3lcg5aksy7k2b",4.262,101,"[]","Eric Coquerel","","","","",7,34,"vie politique","🎙Retrouvez moi dans le Face à Face  d'Apolline de Malherbe, ce mercredi 4 décembre à 8h30 sur BFM et RMC.","2024-12-27T08:56:40.108601Z","https://bsky.app/profile/ericcoquerel.bsky.social/post/3lcg5aksy7k2b","ericcoquerel.bsky.social"
